bench,archive,arm,scorer,n,hit10_pct,fr3_pct,hit3_pct,exp_hit10_pct,loss_init,loss_final,haar_init,haar_final
RealTalk,RT09,RAND_20260918,qscale,63,23.809523809523807,7.523305618543715,12.698412698412698,23.809523809523807,,,,
RealTalk,RT09,ITQ_7,sym,63,28.57142857142857,8.222474174855128,15.873015873015872,26.69690098261527,85805.39255204886,84351.34172903557,0.8561361804762219,0.841628170189132
RealTalk,RT09,ITQ_7,qscale,63,28.57142857142857,6.414714033761652,12.698412698412698,28.57142857142857,85805.39255204886,84351.34172903557,0.8561361804762219,0.841628170189132
RealTalk,RT09,RAND_7,sym,63,20.634920634920633,7.983462745367506,15.873015873015872,21.126228269085413,,,,
RealTalk,RT09,RAND_7,qscale,63,28.57142857142857,7.382212144116905,12.698412698412698,28.57142857142857,,,,
RealTalk,RT09,ITQ_42,sym,63,26.984126984126984,7.2058453010833965,11.11111111111111,26.511715797430085,85779.60128151806,84353.42945436851,0.8558788442041633,0.8416490007819336
RealTalk,RT09,ITQ_42,qscale,63,25.396825396825395,7.2058453010833965,11.11111111111111,25.396825396825395,85779.60128151806,84353.42945436851,0.8558788442041633,0.8416490007819336
RealTalk,RT09,RAND_42,sym,63,26.984126984126984,8.616780045351474,17.46031746031746,27.513227513227516,,,,
RealTalk,RT09,RAND_42,qscale,63,25.396825396825395,7.734945830183926,12.698412698412698,25.396825396825395,,,,
RealTalk,RT10,FULL,sym,59,44.06779661016949,26.299435028248585,35.59322033898305,45.76271186440678,,,,
RealTalk,RT10,FULL,qscale,59,49.152542372881356,26.27118644067797,30.508474576271187,49.152542372881356,,,,
RealTalk,RT10,ITQ_20260916,sym,59,30.508474576271187,17.796610169491526,22.033898305084744,29.49152542372881,103361.39799536248,101707.2282899748,0.857230277960477,0.843511381120412
RealTalk,RT10,ITQ_20260916,qscale,59,22.033898305084744,15.254237288135593,18.64406779661017,22.033898305084744,103361.39799536248,101707.2282899748,0.857230277960477,0.843511381120412
RealTalk,RT10,RAND_20260916,sym,59,28.8135593220339,17.231638418079097,22.033898305084744,28.426150121065376,,,,
RealTalk,RT10,RAND_20260916,qscale,59,27.11864406779661,14.971751412429379,18.64406779661017,27.11864406779661,,,,
RealTalk,RT10,ITQ_20260917,sym,59,28.8135593220339,14.124293785310732,16.94915254237288,28.177966101694917,103345.36805411047,101696.03855996493,0.8570973332513143,0.8434185788213652
RealTalk,RT10,ITQ_20260917,qscale,59,27.11864406779661,13.27683615819209,16.94915254237288,27.11864406779661,103345.36805411047,101696.03855996493,0.8570973332513143,0.8434185788213652
RealTalk,RT10,RAND_20260917,sym,59,25.423728813559322,14.40677966101695,16.94915254237288,25.965160075329567,,,,
RealTalk,RT10,RAND_20260917,qscale,59,30.508474576271187,16.666666666666664,20.33898305084746,30.508474576271187,,,,
RealTalk,RT10,ITQ_20260918,sym,59,23.728813559322035,16.666666666666668,20.33898305084746,23.30508474576271,103355.34982699348,101683.14898976666,0.8571801173284358,0.8433116788562124
RealTalk,RT10,ITQ_20260918,qscale,59,25.423728813559322,16.384180790960453,20.33898305084746,25.423728813559322,103355.34982699348,101683.14898976666,0.8571801173284358,0.8433116788562124
RealTalk,RT10,RAND_20260918,sym,59,30.508474576271187,13.841807909604523,16.94915254237288,30.992736077481837,,,,
RealTalk,RT10,RAND_20260918,qscale,59,30.508474576271187,16.384180790960453,20.33898305084746,30.508474576271187,,,,
RealTalk,RT10,ITQ_7,sym,59,22.033898305084744,13.27683615819209,16.94915254237288,22.598870056497177,103345.33190112948,101682.50387808797,0.8570970334156838,0.843306328606754
RealTalk,RT10,ITQ_7,qscale,59,23.728813559322035,14.971751412429379,18.64406779661017,23.728813559322035,103345.33190112948,101682.50387808797,0.8570970334156838,0.843306328606754
RealTalk,RT10,RAND_7,sym,59,25.423728813559322,14.124293785310732,16.94915254237288,24.915254237288135,,,,
RealTalk,RT10,RAND_7,qscale,59,27.11864406779661,17.51412429378531,20.33898305084746,27.11864406779661,,,,
RealTalk,RT10,ITQ_42,sym,59,30.508474576271187,18.926553672316388,23.728813559322035,30.508474576271187,103358.0830359482,101694.54276771715,0.8572027852636362,0.8434061734318368
RealTalk,RT10,ITQ_42,qscale,59,27.11864406779661,15.819209039548024,20.33898305084746,27.11864406779661,103358.0830359482,101694.54276771715,0.8572027852636362,0.8434061734318368
RealTalk,RT10,RAND_42,sym,59,27.11864406779661,15.819209039548024,20.33898305084746,27.11864406779661,,,,
RealTalk,RT10,RAND_42,qscale,59,28.8135593220339,14.689265536723164,18.64406779661017,28.8135593220339,,,,
